"id","residenceId","buildingId","documentType","filetype","documentType","url"
3650285,3670310,59342600,inspection,pdf,inspection,https://documents.bcdn.se/6c/5e/fd2473287ed0/26cbdee0-a634-11ef-b7a1-d39874966f6f.pdf
3650295,1579918,59342176,inspection,pdf,inspection,https://documents.bcdn.se/d0/df/395d41c9a0f6/Besiktningsprotokoll.pdf
3650307,2315631,3192192,inspection,pdf,inspection,https://documents.bcdn.se/0d/ad/2b4a4f5a0580/b39c0030-b25e-11ef-b7a1-d39874966f6f.pdf
3650315,3074168,59343943,inspection,pdf,inspection,https://documents.bcdn.se/f0/87/b4d479536ce5/8059280.pdf
3650322,3259059,32343933,inspection,pdf,inspection,https://documents.bcdn.se/63/60/24bdbfa1dcc7/besiktningsprotokoll.pdf
3650331,3667961,,inspection,pdf,inspection,https://documents.bcdn.se/68/cc/3f899418b005/Besiktningsprotokoll.pdf
3650340,1576896,5252650,inspection,pdf,inspection,https://documents.bcdn.se/b0/5e/77625b7f9a28/8101125.pdf
3650350,1945021,59341964,inspection,pdf,inspection,https://documents.bcdn.se/0a/4e/cfc60a94aeea/CFIL5J1A5ISJ4J3QB4EG.pdf
3650366,,,inspection,pdf,inspection,https://documents.bcdn.se/5d/0f/621536b62085/8100299.pdf
3650381,2645469,59344238,inspection,pdf,inspection,https://documents.bcdn.se/2b/66/2535b2d2356a/DOK0C42EF26285C415396B5A74640F123E5.pdf
3650389,2589195,59225432,inspection,pdf,inspection,https://documents.bcdn.se/42/c1/2afca28b867a/Överlåtelsebesiktning_Flugsnapparvägen_35_Gustavsberg.pdf
3650395,3130299,,inspection,pdf,inspection,https://documents.bcdn.se/12/63/a1e702c0b294/8080797.pdf
3650401,2489023,59346514,inspection,pdf,inspection,https://documents.bcdn.se/9d/b6/1467860d48df/8087327.pdf
3650402,1783652,,inspection,pdf,inspection,https://documents.bcdn.se/5b/c9/e5dcbbae9c31/DOK93F64484783441118A60EB5D881448BB.pdf
3650434,2369116,59345592,inspection,pdf,inspection,https://documents.bcdn.se/b0/6f/d42196c40816/Besiktningsprotokoll_Celsings_Allé_8.pdf
3650441,2440086,,inspection,pdf,inspection,https://documents.bcdn.se/5c/e9/bd349e424b9c/backalyckevagen-besiktning.pdf
3650445,2502277,59343316,inspection,pdf,inspection,https://documents.bcdn.se/b8/ff/16ed30b81b00/Besiktning_Killingövägen_5.pdf
3650446,2099530,,inspection,pdf,inspection,https://documents.bcdn.se/4e/72/3e456ffb8b4a/CFIL5J1A9Q5I77D0B8BV.pdf
3650450,2506963,,inspection,pdf,inspection,https://documents.bcdn.se/d7/c1/d4e81a1eda4c/.pdf
3650466,3000547,,inspection,pdf,inspection,https://documents.bcdn.se/ba/a1/a4ab7788884a/Besiktningsprotokoll.pdf
3650484,1881841,,inspection,pdf,inspection,https://documents.bcdn.se/36/7d/f987c545ea36/8064402.pdf
3650491,1770378,2444940,inspection,pdf,inspection,https://documents.bcdn.se/8b/58/393b86b5940b/besiktningsprotokoll_a31021_metronomen_14_grodvägen_1_trångsund_241203_1422.pdf
3650514,3000469,,inspection,pdf,inspection,https://documents.bcdn.se/75/58/4b6e7ad3bd81/Besiktningsprotokoll.pdf
3650578,2972405,,inspection,pdf,inspection,https://documents.bcdn.se/19/c6/51381d37025c/14123_49411.pdf
3650583,3355913,,inspection,pdf,inspection,https://documents.bcdn.se/92/2b/f8cd0df52467/Överlåtelsebesiktning_OBM-gruppen.pdf
3650594,1612159,59346737,inspection,pdf,inspection,https://documents.bcdn.se/9e/2a/0c5c2be7bc39/CFIL5J1BKIJFR7DDO7RO.pdf
3650599,2216254,59346661,inspection,pdf,inspection,https://documents.bcdn.se/af/68/4bf54dcb8bc2/CFIL5J1BL2GET7DDTE9Q.pdf
3650605,1615022,59346386,inspection,pdf,inspection,https://documents.bcdn.se/bf/39/d2fb7eac287c/Överlåtelsebesiktning.pdf
3650621,3818933,56587994,inspection,pdf,inspection,https://documents.bcdn.se/23/d8/3f49fcd1a581/o50978-1732547382675388292.pdf
3650633,1822054,59347411,inspection,pdf,inspection,https://documents.bcdn.se/ee/19/1e5ce45cdcec/besiktningsprotokoll.pdf
3650637,4121943,,inspection,pdf,inspection,https://documents.bcdn.se/70/0a/f76ea4ea2d25/DOK2FC3ABD7AE7F41B78CF62D0FFA3947BF_20241205103027.pdf
3650678,2316848,39026067,inspection,pdf,inspection,https://documents.bcdn.se/84/45/b7ed0053f5e8/02b07340-b318-11ef-a5b3-ebad2d192940.pdf
3650679,,,inspection,pdf,inspection,https://documents.bcdn.se/fe/7d/30dcf103d06b/3874211.pdf
3650686,3721073,,inspection,pdf,inspection,https://documents.bcdn.se/68/f7/790068a46b98/Överlåtelsebesiktning_Sveden_2_Ingarö.pdf
3650700,2393010,59347614,inspection,pdf,inspection,https://documents.bcdn.se/88/dd/43203e3bd0c3/Besiktningsprotokoll.pdf
3650707,1471756,,inspection,pdf,inspection,https://documents.bcdn.se/6d/5f/c45fc3648940/besiktningsprotokoll.pdf
3650708,3729058,59348244,inspection,pdf,inspection,https://documents.bcdn.se/ca/4a/d3e01eda129b/8099012.pdf
3650752,2685155,58829920,inspection,pdf,inspection,https://documents.bcdn.se/c8/2b/d6d170a9e8bc/besiktningsprotokoll.pdf
3650758,2225926,,inspection,pdf,inspection,https://documents.bcdn.se/86/c1/42aa22f545a7/besiktningsprotokoll.pdf
3650763,3705346,59348621,inspection,pdf,inspection,https://documents.bcdn.se/47/a7/9367e8fe3086/148ca290-95cd-11ef-b74f-a172bb4cb25c.pdf
3650766,3330441,59346732,inspection,pdf,inspection,https://documents.bcdn.se/b6/d1/c8413b14c609/besiktningsprotokoll.pdf
3650777,1695674,59220647,inspection,pdf,inspection,https://documents.bcdn.se/af/47/c239b650669f/eb299890-b31d-11ef-8880-1b4420b039a9.pdf
3650792,3230630,,inspection,pdf,inspection,https://documents.bcdn.se/49/e7/df0692dc8ad0/besiktningsprotokoll.pdf
3650800,1810457,,inspection,pdf,inspection,https://documents.bcdn.se/98/9b/8fa39c89a74d/besiktningsprotokoll_ombesiktning_68717856_sf_olseröd_4_tanumshede.pdf
3650801,1810457,,inspection,pdf,inspection,https://documents.bcdn.se/9e/fb/c96de12a8cf3/qr_kod_besiktningsprotokoll.pdf
3650803,1748542,59350818,inspection,pdf,inspection,https://documents.bcdn.se/c2/a8/65de7027d105/besiktning.pdf
3650810,1473178,32322545,inspection,pdf,inspection,https://documents.bcdn.se/88/bf/ef1a2f10abb7/besiktningsprotokoll_68545794_sf_anderstorpsvägen_45_tibro.pdf
3650813,3652002,59347783,inspection,pdf,inspection,https://documents.bcdn.se/7b/5d/494e35b34d0b/besiktingsprotokoll.pdf
3650818,1534873,59484978,inspection,pdf,inspection,https://documents.bcdn.se/51/71/7cfe73be03ec/besiktning_bäckvägen_80_kållered.pdf
3650824,3161475,59351094,inspection,pdf,inspection,https://documents.bcdn.se/8d/b5/bb29089bedbb/7687219.pdf
3650830,3696080,58131892,inspection,pdf,inspection,https://documents.bcdn.se/cd/6f/3df6d1e3617f/besiktningsprotokoll.pdf
3650862,3728743,,inspection,pdf,inspection,https://documents.bcdn.se/77/a0/86caf32e199f/8092516.pdf
3650880,2818052,,inspection,pdf,inspection,https://documents.bcdn.se/e8/7d/ae95d663b257/besiktningsprotokoll_nyvägen_7_gdpr.pdf
3650890,1941533,59335138,inspection,pdf,inspection,https://documents.bcdn.se/4c/90/fb7b2e7465df/8095400.pdf
3650895,,2309030,inspection,pdf,inspection,https://documents.bcdn.se/e1/f5/da4a7ef990cf/8086714.pdf
3650896,1584003,59353554,inspection,pdf,inspection,https://documents.bcdn.se/08/36/75f128479b51/8090409.pdf
3650905,3144599,59352623,inspection,pdf,inspection,https://documents.bcdn.se/b7/a5/0c033d0c7eee/8098929.pdf
3650927,3078046,59351551,inspection,pdf,inspection,https://documents.bcdn.se/2d/95/be730f0e0643/Besiktningsprotokoll.pdf
3650940,2862478,59352413,inspection,pdf,inspection,https://documents.bcdn.se/a4/1b/3221a158f783/7482643.pdf
3650942,1852846,2424911,inspection,pdf,inspection,https://documents.bcdn.se/b5/63/98db57a984d0/8085565.pdf
3650950,1731869,59353292,inspection,pdf,inspection,https://documents.bcdn.se/81/8a/035d844c94c2/8104967.pdf
3650970,3512272,59353529,inspection,pdf,inspection,https://documents.bcdn.se/6b/a0/75a8442aa9f0/8091057.pdf
3650984,2657850,5913654,inspection,pdf,inspection,https://documents.bcdn.se/e7/01/cfdf9356b8cc/CFIL5J0JG6EHHBH2SDLG.pdf
3650988,3700861,59353742,inspection,pdf,inspection,https://documents.bcdn.se/20/0e/2d2fbb872464/8103585.pdf
3651032,2506174,,inspection,pdf,inspection,https://documents.bcdn.se/45/de/99fbc8af8dac/Besiktningsprotokoll.pdf
3651033,3673194,59351380,inspection,pdf,inspection,https://documents.bcdn.se/ab/72/50dbefffea25/.pdf
3651060,3696518,2411097,inspection,pdf,inspection,https://documents.bcdn.se/f0/bf/6c82de263e58/Överlåtelsebesiktning.pdf
3651063,2472521,59351519,inspection,pdf,inspection,https://documents.bcdn.se/48/a3/d2575e9ffa8c/CFIL5IQQT48UECIH65TQ-de571ae7cc9d9414b89410cfe9513b1c.pdf
3651075,2082482,59351665,inspection,pdf,inspection,https://documents.bcdn.se/c7/34/77714bb4f137/Överlåtelsebesiktning.pdf
3651086,2506962,59353641,inspection,pdf,inspection,https://documents.bcdn.se/04/70/cdd0d8fc4491/4b0bcc00-a591-11ef-9cc4-b5e192fac980.pdf
3651089,3231168,59305488,inspection,pdf,inspection,https://documents.bcdn.se/73/2e/88659d3d08a7/8083409.pdf
3651121,2614490,59354204,inspection,pdf,inspection,https://documents.bcdn.se/ce/c9/5b4d933ccb56/besiktningsprotokoll-holmbodavagen-105.pdf
3651131,1557163,59187115,inspection,pdf,inspection,https://documents.bcdn.se/df/ad/f05bcec8bb07/molndal_kastanjetten_5_overlatelsebesiktning.pdf
3651135,3645494,2447641,inspection,pdf,inspection,https://documents.bcdn.se/2a/49/1eae956bd0fd/besiktning.pdf
3651143,1506421,59354789,inspection,pdf,inspection,https://documents.bcdn.se/b4/2d/062a99d213e8/0dbd55b0-b312-11ef-8880-1b4420b039a9.pdf
3651146,2288932,59354510,inspection,pdf,inspection,https://documents.bcdn.se/fd/26/1c68536c7887/Östraby_9076_Besiktningsprotokoll.pdf
3651166,3364204,59352160,inspection,pdf,inspection,https://documents.bcdn.se/8d/a8/b61b44a0285d/besiktningsutlatande---kornvagen-1.pdf
3651178,2940158,59612112,inspection,pdf,inspection,https://documents.bcdn.se/39/61/1df37acbb59e/DOKA7CEF4C4ABD741CA986A81BF8D85C5D7.pdf
3651185,1735691,59352778,inspection,pdf,inspection,https://documents.bcdn.se/6f/cb/9ebfc5e00713/.pdf
3651195,2512460,,inspection,pdf,inspection,https://documents.bcdn.se/00/43/7273bee6cda1/besiktning-helmerdalsvagen-11a-farsta.pdf
3651209,3832770,59354035,inspection,pdf,inspection,https://documents.bcdn.se/5b/13/cf36bf22bb89/Besiktning.pdf
3651221,3077652,,inspection,pdf,inspection,https://documents.bcdn.se/83/7b/a099e55a447a/7949438.pdf
3651235,2157883,59354066,inspection,pdf,inspection,https://documents.bcdn.se/89/4b/3db1015b544d/Besiktningsprotokoll_Jacobigatan_12_Mariefred.pdf
3651251,2539914,59354806,inspection,pdf,inspection,https://documents.bcdn.se/14/4f/776246bcffb3/besiktningsprotokoll_jursla_lindva_g_7b_68712060_38.pdf
3651277,1827319,59355391,inspection,pdf,inspection,https://documents.bcdn.se/e0/9a/9f4b73174666/8099853.pdf
3651278,,,inspection,pdf,inspection,https://documents.bcdn.se/50/ef/df69d405f87c/CFIL5J1JKDN3PG0JP2OU.pdf
3651291,3038049,5339054,inspection,pdf,inspection,https://documents.bcdn.se/29/86/03aa4c4e6ec1/Besiktningsprotokoll.pdf
3651294,,,inspection,pdf,inspection,https://documents.bcdn.se/5b/76/4ed36efe3535/deragård_björkhagen_101_besiktningsprotokoll.pdf
3651310,2429996,,inspection,pdf,inspection,https://documents.bcdn.se/2e/59/1fcfa81ee420/varudeklarerat_besiktning.pdf
3651329,4065010,59353938,inspection,pdf,inspection,https://documents.bcdn.se/ad/43/4991bf2fe325/CFIL5J1ASKM0A18JPM4U.pdf
3651335,2914969,59353173,inspection,pdf,inspection,https://documents.bcdn.se/64/de/cff6cae7d5c1/besiktningsutlatande.pdf
3651345,3354668,59353744,inspection,pdf,inspection,https://documents.bcdn.se/7a/b9/2f713807048d/besiktningsprotokoll.pdf
3651351,2369376,59354794,inspection,pdf,inspection,https://documents.bcdn.se/c2/6d/42775bd390cf/Besiktningsprotokoll_Thulegatan_21.pdf
3651354,,,inspection,pdf,inspection,https://documents.bcdn.se/fe/b4/7c1e1ba17806/7e1a26e0-b15e-11ef-b7a1-d39874966f6f.pdf
3651364,2668187,59353935,inspection,pdf,inspection,https://documents.bcdn.se/88/06/2a4b6b7de1d0/CFIL5J1AOB7DI18JHRPE.pdf
3651367,1704344,59355197,inspection,pdf,inspection,https://documents.bcdn.se/47/9a/6b69294b9050/besiktningsprotokoll.pdf
3651368,1640862,,inspection,pdf,inspection,https://documents.bcdn.se/49/a8/c9ef9e5426c4/DOK1935D4A9C0B24E6BBD901DAD32AC42CD.pdf
3651370,2270590,,inspection,pdf,inspection,https://documents.bcdn.se/95/bb/dc3e16858836/varudeklarerat_besiktning_lindva_gen_6.pdf
3651374,2212787,59202839,inspection,pdf,inspection,https://documents.bcdn.se/c6/64/cde3289bb089/Överlåtelsebesiktnig.pdf
3651375,2212787,59202839,inspection,pdf,inspection,https://documents.bcdn.se/8a/8a/9d8fd84eb067/Åtgärdat_av_säljare_efter_besiktning.pdf
3651381,2198313,59355820,inspection,pdf,inspection,https://documents.bcdn.se/2b/df/99c7a3eb0c07/8052245.pdf
3651382,2328178,,inspection,pdf,inspection,https://documents.bcdn.se/4a/74/50d7ac92f775/7891867.pdf
3651395,1612136,,inspection,pdf,inspection,https://documents.bcdn.se/4b/aa/56d137f645bc/8096391.pdf
3651398,2812453,59380675,inspection,pdf,inspection,https://documents.bcdn.se/56/74/e9d4db990bf6/7934268.pdf
3651401,2917058,59356241,inspection,pdf,inspection,https://documents.bcdn.se/37/b0/3bd589238ded/8077732.pdf
3651410,3654000,,inspection,pdf,inspection,https://documents.bcdn.se/da/da/f2039cf3aac2/Besiktningsprotokoll.pdf
3651413,1784630,59356058,inspection,pdf,inspection,https://documents.bcdn.se/3c/15/427f1b824eac/8092088.pdf
3651418,1811500,2308135,inspection,pdf,inspection,https://documents.bcdn.se/9a/18/485f678608f7/.pdf
3651433,1596947,44286140,inspection,pdf,inspection,https://documents.bcdn.se/1a/a8/7333664979da/gammelekevagen-51-orsundsbro.pdf
3651439,1475199,59358345,inspection,pdf,inspection,https://documents.bcdn.se/29/8b/2da4636407f5/8029810.pdf
3651442,3696660,59356725,inspection,pdf,inspection,https://documents.bcdn.se/5e/6d/d13e24b51653/anisgrand-7-besiktning.pdf
3651456,2799093,59356502,inspection,pdf,inspection,https://documents.bcdn.se/80/87/f4a23fee4e0f/ob.pdf
3651458,2240102,,inspection,pdf,inspection,https://documents.bcdn.se/bf/00/01d009e9ddff/varudeklarerat_besiktningsprotokoll.pdf
3651487,2501699,,inspection,pdf,inspection,https://documents.bcdn.se/66/da/792aac069b49/8073032.pdf
3651497,2907419,2339863,inspection,pdf,inspection,https://documents.bcdn.se/a8/aa/d0e5478ad129/8093313.pdf
3651516,3359843,59358193,inspection,pdf,inspection,https://documents.bcdn.se/e2/ef/d3fbf321beca/8091657.pdf
3651525,2758194,2432785,inspection,pdf,inspection,https://documents.bcdn.se/17/61/1a5f1efce722/2b4133c0-b300-11ef-a5b3-ebad2d192940.pdf
3651526,2758194,2432785,inspection,pdf,inspection,https://documents.bcdn.se/12/3f/8745e41e93a8/2b56b790-b300-11ef-9514-6753fa937e94.pdf
3651530,3387504,59357222,inspection,pdf,inspection,https://documents.bcdn.se/56/48/e26b5066a3de/8059086.pdf
3651548,2254274,59358370,inspection,pdf,inspection,https://documents.bcdn.se/88/ac/99a4ddd15b87/varudeklarerat_besiktning.pdf
3651567,1602684,59357846,inspection,pdf,inspection,https://documents.bcdn.se/59/79/ef325c21d188/953962d0-b2dc-11ef-aa46-17d54177c121.pdf
3651584,1868963,,inspection,pdf,inspection,https://documents.bcdn.se/e5/6d/c4a6ee4ab941/besiktning_varudeklarerat.pdf
3651589,3232387,59357601,inspection,pdf,inspection,https://documents.bcdn.se/4d/b7/c72b4506c2d7/besiktningsprotokoll_stötekärrsvägen_6.pdf
3651595,2577528,59357191,inspection,pdf,inspection,https://documents.bcdn.se/81/1f/03eafc12464a/8102854.pdf
3651607,2433596,59358629,inspection,pdf,inspection,https://documents.bcdn.se/48/24/a3a94bb896a5/8091216.pdf
3651608,1649680,59357786,inspection,pdf,inspection,https://documents.bcdn.se/83/6b/dd527955e036/DOK67EDF4585EC1456280B0E71C6F613B02.pdf
3651618,3654984,,inspection,pdf,inspection,https://documents.bcdn.se/f4/b5/2790556622dd/varudeklarerat_besiktning.pdf
3651627,1876528,58285914,inspection,pdf,inspection,https://documents.bcdn.se/7f/8f/0a3b83b208ab/8103814.pdf
3651632,3187362,59359925,inspection,pdf,inspection,https://documents.bcdn.se/ee/5a/676ae6832a22/8107661.pdf
3651637,3215816,59358032,inspection,pdf,inspection,https://documents.bcdn.se/ea/c5/04d54359e849/Besiktningsprotokoll.pdf
3651642,2583277,59360862,inspection,pdf,inspection,https://documents.bcdn.se/c9/08/61c1416f3674/8011439.pdf
3651644,2972318,59358733,inspection,pdf,inspection,https://documents.bcdn.se/ad/97/b89b540eb52c/Besiktningsprotokoll.pdf
3651660,3640363,59360080,inspection,pdf,inspection,https://documents.bcdn.se/28/65/2ee66d75e401/DOKB853C0D023974F7C90BCDFDC271BDE36.pdf
3651673,1954891,59361432,inspection,pdf,inspection,https://documents.bcdn.se/4e/b7/e8b3fe8a8b0d/Besiktingninsgprotokoll_Tidkumes_väg_16.pdf
3651684,3156945,59039281,inspection,pdf,inspection,https://documents.bcdn.se/63/2a/5e230fc42cb7/7989623.pdf
3651685,3686415,,inspection,pdf,inspection,https://documents.bcdn.se/4e/4a/61fd6464ae9f/besiktningsprotokoll.pdf
3651698,3689366,2380505,inspection,pdf,inspection,https://documents.bcdn.se/cd/3b/87ce22ffce2d/linjestigen-4-besiktning.pdf
3651712,1873864,,inspection,pdf,inspection,https://documents.bcdn.se/e3/80/1cf20e122c2c/7720565.pdf
3651728,2432402,59363181,inspection,pdf,inspection,https://documents.bcdn.se/09/49/ce87ba1a5378/8105718.pdf
3651738,,59362006,inspection,pdf,inspection,https://documents.bcdn.se/10/0d/49c37b213e69/S13989-CFIL5IVBSE3GKMP7DJPT.pdf
3651740,3720640,,inspection,pdf,inspection,https://documents.bcdn.se/de/0b/812412bcd830/besiktning-kalkvagen-11.pdf
3651748,2174120,,inspection,pdf,inspection,https://documents.bcdn.se/7f/9b/49b3f42bfc78/Besiktningsprotokoll.pdf
3651768,,,inspection,pdf,inspection,https://documents.bcdn.se/64/c7/2ed2065e6e36/besiktningsprotokoll.pdf
3651798,,,inspection,pdf,inspection,https://documents.bcdn.se/55/c2/440c101ea9bb/8100270.pdf
3651799,1522349,,inspection,pdf,inspection,https://documents.bcdn.se/f5/02/3bc15969bdc2/8106535.pdf
3651805,2655543,59575724,inspection,pdf,inspection,https://documents.bcdn.se/a0/6f/8c0d3592beb8/8040428.pdf
3651810,2202670,59367040,inspection,pdf,inspection,https://documents.bcdn.se/8e/40/3ac852620fb7/8051953.pdf
3651817,1467315,37662828,inspection,pdf,inspection,https://documents.bcdn.se/c6/69/c639862c0d97/DOK0B72F773EDAA40D0A5DA8A010D9942BE-72b00f2a101969636d62e8a005910e11..pdf
3651819,3634289,59380746,inspection,pdf,inspection,https://documents.bcdn.se/23/ef/22cda3d8c132/8107594.pdf
3651829,2334425,59380495,inspection,pdf,inspection,https://documents.bcdn.se/43/03/ecaa5c457465/DOK655E9FEB96534B699A2350C5B0CC0879-15a5dfadecd81de074c6ebca13643fbf..pdf
3651840,1963986,,inspection,pdf,inspection,https://documents.bcdn.se/bc/62/f535547c116e/besiktningsprotokoll-torstunagrand-28.pdf
3651851,,59388647,inspection,pdf,inspection,https://documents.bcdn.se/49/6b/b4b8d42e4532/CFIL5J1BRE7HLR285DK2_20241205152735.pdf
3651855,1991855,59171273,inspection,pdf,inspection,https://documents.bcdn.se/71/9e/0e45ec76d031/2024-1215_overlatelsebesiktning_saljare_utlatande_vegabacken_8_vaxholm.pdf
3651858,1514564,,inspection,pdf,inspection,https://documents.bcdn.se/85/e5/5f4a3969b85f/8109599.pdf
3651866,3723180,59369970,inspection,pdf,inspection,https://documents.bcdn.se/c5/e6/97bdfc00ed9c/8105713.pdf
3651880,2418552,59299087,inspection,pdf,inspection,https://documents.bcdn.se/95/e0/b1b24cd47e32/8090101.pdf
3651894,2136289,59371448,inspection,pdf,inspection,https://documents.bcdn.se/44/a0/f1ad9977d1ca/71dcda00-b5b2-11ef-8880-1b4420b039a9.pdf
3651897,2499526,27349569,inspection,pdf,inspection,https://documents.bcdn.se/04/62/93d41d9ebd67/7943246.pdf
3651921,2964240,59371969,inspection,pdf,inspection,https://documents.bcdn.se/88/13/07d41d568854/.pdf
3651935,2236548,,inspection,pdf,inspection,https://documents.bcdn.se/ca/f1/d7e46e0c3b53/.pdf
3651941,3338972,59372696,inspection,pdf,inspection,https://documents.bcdn.se/81/af/fa9cf09d507f/CFIL5J2A5P5S9UGLRTGN.pdf
3651945,2393473,,inspection,pdf,inspection,https://documents.bcdn.se/0a/bd/c493d6ee1c7a/Besiktningsprotokoll.pdf
3651958,2137560,,inspection,pdf,inspection,https://documents.bcdn.se/c8/79/2c0d99648f92/besiktningsprotokoll_moravägen_60.pdf
3651970,,40925186,inspection,pdf,inspection,https://documents.bcdn.se/ad/37/05870221bb3a/DOK71375D5BB17847A69AC80EE8C5A27803.pdf
3651983,1819441,59373382,inspection,pdf,inspection,https://documents.bcdn.se/ee/c7/77ec85b945ff/.pdf
3651985,1514559,59346047,inspection,pdf,inspection,https://documents.bcdn.se/68/9b/5dd89433985a/82de0ed0-b604-11ef-a5b3-ebad2d192940.pdf
3652010,1735496,59375818,inspection,pdf,inspection,https://documents.bcdn.se/a9/ee/b258327c5db2/8055230.pdf
3652035,2434298,59373446,inspection,pdf,inspection,https://documents.bcdn.se/6b/df/ae18e3617d1e/DOK2F0BB970CEE842E9B1471090E77BF349-4542c5859d116e25e2e754d13b4d204e..pdf
3652040,3196404,40415491,inspection,pdf,inspection,https://documents.bcdn.se/8d/f2/85948114db89/.pdf
3652052,2715126,59297818,inspection,pdf,inspection,https://documents.bcdn.se/20/a9/e2bc3e10ccfa/DOK887FA17BB47F4DD19837F7C5FD1905E9.pdf
3652072,2913994,59102892,inspection,pdf,inspection,https://documents.bcdn.se/9f/c0/87fc2adf3b6d/Besiktning_Sankt_Jörgen_väg_19.pdf
3652095,1742795,,inspection,pdf,inspection,https://documents.bcdn.se/0e/1f/372613ef78c9/91d09f00-b3d1-11ef-8880-1b4420b039a9.pdf
3652101,2387530,59376906,inspection,pdf,inspection,https://documents.bcdn.se/cf/55/3ce95cbebb5b/besiktningsprotokoll.pdf
3652104,2337090,59376454,inspection,pdf,inspection,https://documents.bcdn.se/93/18/7ca021cbcaf9/varudeklarerat_besiktningsprotokoll.pdf
3652123,2073112,2333042,inspection,pdf,inspection,https://documents.bcdn.se/a1/82/e65f104f85e7/Besiktningsprotokoll.pdf
3652136,1690891,59377732,inspection,pdf,inspection,https://documents.bcdn.se/f9/36/7c53d108eefe/8110874.pdf
3652154,3451890,59376998,inspection,pdf,inspection,https://documents.bcdn.se/67/1f/ec80a57f0eec/7975705.pdf
3652164,3158543,59439401,inspection,pdf,inspection,https://documents.bcdn.se/f9/80/f0085ad8a999/.pdf
3652171,1607436,59377647,inspection,pdf,inspection,https://documents.bcdn.se/42/f5/d56777dbb7a2/besiktning_grenva_gen_25.pdf
3652179,3652997,59237498,inspection,pdf,inspection,https://documents.bcdn.se/07/f8/2a0701cc582a/skördevägen_22_besiktning_Åtgärder.pdf
3652208,2342654,,inspection,pdf,inspection,https://documents.bcdn.se/0d/38/e20de8ae5bee/4e8e8200-b617-11ef-8880-1b4420b039a9.pdf
3652209,1520681,59376431,inspection,pdf,inspection,https://documents.bcdn.se/08/58/e90b61e0d64d/besiktningsprotokoll_brinkliden_6_orrefors_68673985.pdf
3652214,3580602,59375851,inspection,pdf,inspection,https://documents.bcdn.se/6a/c9/1f4085a04915/821e8750-b23e-11ef-ac3e-13d620c75790.pdf
3652219,1513628,59278843,inspection,pdf,inspection,https://documents.bcdn.se/bb/6d/d5d7b957b369/ac0b1550-abe6-11ef-9cc4-b5e192fac980.pdf
3652240,3679742,59376076,inspection,pdf,inspection,https://documents.bcdn.se/9d/eb/96cce1f56c30/Överlåtelsebesiktning.pdf
3652255,,,inspection,pdf,inspection,https://documents.bcdn.se/b4/9e/59f3c0d93b46/cd9ed540-aca3-11ef-9cc4-b5e192fac980.pdf
3652258,1801070,,inspection,pdf,inspection,https://documents.bcdn.se/d0/b6/e6e3cedad8bf/8112463.pdf
3652262,4077031,59376744,inspection,pdf,inspection,https://documents.bcdn.se/d0/c2/f389cf48e97f/3542723.pdf
3652270,1802111,59378163,inspection,pdf,inspection,https://documents.bcdn.se/ea/ea/62f30a3f73c7/8107972.pdf
3652284,3149437,,inspection,pdf,inspection,https://documents.bcdn.se/13/63/7b43cc7b3605/DOK9A3A6449A04E46F38A52206018713382_20241203105454.pdf
3652310,1467405,59378268,inspection,pdf,inspection,https://documents.bcdn.se/67/bb/83c65e7fabdc/7a521ee0-a1a6-11ef-bd3b-810d6e8e5303.pdf
3652312,,39269184,inspection,pdf,inspection,https://documents.bcdn.se/3b/ad/30ef0c6818bc/Besiktningsprotokoll.pdf
3652326,3664575,59378555,inspection,pdf,inspection,https://documents.bcdn.se/7b/da/5f1957f4027f/ob_sleven_5.pdf
3652340,1678385,59379363,inspection,pdf,inspection,https://documents.bcdn.se/49/fa/9c6e35c13602/ff4a9c90-b483-11ef-a5b3-ebad2d192940.pdf
3652348,2502287,59438849,inspection,pdf,inspection,https://documents.bcdn.se/4d/3c/e24409f450a9/besiktningsprotokoll.pdf
3652351,3692135,59380105,inspection,pdf,inspection,https://documents.bcdn.se/33/4d/caa812127727/f03b4190-b3c1-11ef-aa46-17d54177c121.pdf
3652359,2534829,59380583,inspection,pdf,inspection,https://documents.bcdn.se/41/7d/d48c17b0e383/8102743.pdf
3652372,3694045,,inspection,pdf,inspection,https://documents.bcdn.se/a8/98/426b166e4828/besiktningsprotokoll.pdf
3652376,3683738,59354041,inspection,pdf,inspection,https://documents.bcdn.se/7d/24/66930065b7ad/Besiktning.pdf
3652397,1678393,24567422,inspection,pdf,inspection,https://documents.bcdn.se/be/3b/a775155202c4/8050860.pdf
3652414,2495608,59404368,inspection,pdf,inspection,https://documents.bcdn.se/61/0a/e52d00a313bd/Överlåtelsebesiktning_Östermalmsgatan_83.pdf
3652433,2645045,59381098,inspection,pdf,inspection,https://documents.bcdn.se/08/1f/5e5bcca0ce95/CFIL5J2A8VG24JUM1CFO.pdf
3652449,2860420,59381399,inspection,pdf,inspection,https://documents.bcdn.se/5e/d7/d35bda4efb1a/8052563.pdf
3652472,2234398,59382350,inspection,pdf,inspection,https://documents.bcdn.se/79/f0/65ff4ae67b54/8096860.pdf
3652492,3717453,,inspection,pdf,inspection,https://documents.bcdn.se/ce/8a/7c869f2aaaa7/3847849.pdf
3652497,2751489,,inspection,pdf,inspection,https://documents.bcdn.se/a4/fd/863d5b867806/DOK0194C6DA5F8E476B81DA100C50A70016.pdf
